movie_id,actor_id,name,role
1980,12139,Lolita Davidovich,Actor
1980,3197,Tom Sizemore,Actor
1980,140,Lucy Liu,Actor
1981,520,Sarah Jessica Parker,Actor
1981,517,Pierce Brosnan,Actor
1981,164945,Sarah Shahi,Actor
1981,60928,Busy Philipps,Actor
1981,81364,Olivia Munn,Actor
1982,1951,Elisabeth Shue,Actor
1982,36801,Adam Scott,Actor
1982,3035,Jerry O'Connell,Actor
1982,88699,Steven R. McQueen,Actor
1982,130782,Jessica Szohr,Actor
1983,1979,Kevin Spacey,Actor
1983,7517,Kate Bosworth,Actor
1983,1230,John Goodman,Actor
1983,382,Bob Hoskins,Actor
1983,4154,Brenda Blethyn,Actor
1984,8167,Paul Walker,Actor
1984,778,John Ashton,Actor
1984,2778,Dennis Hopper,Actor
1984,8544,Eric Braeden,Actor
1984,3205,Richard Lineback,Actor
1985,1905,Vincent Price,Actor
1985,14371,Anthony Quayle,Actor
1985,738,Sean Connery,Actor
1985,40949,Joan Sims,Actor
1985,103190,Paul Matthews,Actor
1986,5168,Gabriel Byrne,Actor
1986,1164,F. Murray Abraham,Actor
1986,8534,Kathy Bates,Actor
1986,380,Robert De Niro,Actor
1986,1037,Harvey Keitel,Actor
1987,18918,Dwayne Johnson,Actor
1987,879,Billy Bob Thornton,Actor
1987,11825,Maggie Grace,Actor
1987,17832,Carla Gugino,Actor
1987,13022,Tom Berenger,Actor
1988,12670,Takuya Kimura,Actor
1988,20338,Akihiro Miwa,Actor
1988,19592,Tatsuya Gash\u00fbin,Actor
1988,40449,Mitsunori Isaki,Actor
1988,40450,Yo Oizumi,Actor
1989,44735,Jesse Eisenberg,Actor
1989,57755,Woody Harrelson,Actor
1989,54693,Emma Stone,Actor
1989,17140,Abigail Breslin,Actor
1989,55085,Amber Heard,Actor
1990,19292,Adam Sandler,Actor
1990,8534,Kathy Bates,Actor
1990,826,Fairuza Balk,Actor
1990,31903,Henry Winkler,Actor
1990,67764,Jerry Reed,Actor
1991,2,Mark Hamill,Actor
1991,3,Harrison Ford,Actor
1991,4,Carrie Fisher,Actor
1991,3799,Billy Dee Williams,Actor
1991,6,Anthony Daniels,Actor
1992,2888,Will Smith,Actor
1992,78029,Martin Lawrence,Actor
1992,4939,T\u00e9a Leoni,Actor
1992,10698,Tch\u00e9ky Karyo,Actor
1992,532,Joe Pantoliano,Actor
1993,7633,Leslie Nielsen,Actor
1993,12949,Priscilla Presley,Actor
1993,12950,George Kennedy,Actor
1993,12951,O.J. Simpson,Actor
1993,128621,Robert Goulet,Actor
1994,50398,Devon Sawa,Actor
1994,17303,Ali Larter,Actor
1994,43442,Kerr Smith,Actor
1994,19384,Tony Todd,Actor
1994,57599,Seann William Scott,Actor
1995,30614,Ryan Gosling,Actor
1995,1461,George Clooney,Actor
1995,1233,Philip Seymour Hoffman,Actor
1995,13242,Paul Giamatti,Actor
1995,38940,Evan Rachel Wood,Actor
1996,12835,Vin Diesel,Actor
1996,8329,Radha Mitchell,Actor
1996,6614,Cole Hauser,Actor
1996,28099,Lewis Fitz-Gerald,Actor
1996,26054,Claudia Black,Actor
1997,15852,Ashley Judd,Actor
1997,17141,Greg Kinnear,Actor
1997,6968,Hugh Jackman,Actor
1997,3141,Marisa Tomei,Actor
1997,6913,Ellen Barkin,Actor
1998,73421,Joaquin Phoenix,Actor
1998,1245,Scarlett Johansson,Actor
1998,108916,Rooney Mara,Actor
1998,9273,Amy Adams,Actor
1998,59315,Olivia Wilde,Actor
1999,18324,Steve Zahn,Actor
1999,8167,Paul Walker,Actor
1999,22290,Leelee Sobieski,Actor
1999,67538,Jessica Bowman,Actor
1999,156011,Stuart Stone,Actor
2000,145143,Aneurin Barnard,Actor
2000,3968,Michael Sheen,Actor
2000,17286,Lena Headey,Actor
2000,4783,Sam Neill,Actor
2000,65524,Ioan Gruffudd,Actor
2001,4038,Susan Sarandon,Actor
2001,524,Natalie Portman,Actor
2001,7678,Hart Bochner,Actor
2001,12543,Eileen Ryan,Actor
2001,12889,Ray Baker,Actor
2002,3037,Richard Dreyfuss,Actor
2002,16475,Burt Reynolds,Actor
2002,6486,Dan Hedaya,Actor
2002,5950,Seymour Cassel,Actor
2002,530,Carrie-Anne Moss,Actor
2003,78452,Gina Carano,Actor
2003,3061,Ewan McGregor,Actor
2003,17288,Michael Fassbender,Actor
2003,2053,Bill Paxton,Actor
2003,38673,Channing Tatum,Actor
2004,8607,Lorraine Gary,Actor
2004,16213,Lance Guest,Actor
2004,16214,Mario Van Peebles,Actor
2004,3895,Michael Caine,Actor
2004,16215,Karen Young,Actor
2005,3092,Diane Keaton,Actor
2005,5064,Meryl Streep,Actor
2005,6193,Leonardo DiCaprio,Actor
2005,380,Robert De Niro,Actor
2005,7668,Hume Cronyn,Actor
2006,9778,Ice Cube,Actor
2006,74688,Keke Palmer,Actor
2006,74610,Tasha Smith,Actor
2006,98399,Jill Marie Jones,Actor
2006,6066,Dash Mihok,Actor
2007,5469,Ralph Fiennes,Actor
2007,9029,Stephen Rea,Actor
2007,1231,Julianne Moore,Actor
2007,79357,James Bolam,Actor
2007,10985,Ian Hart,Actor
2008,2295,Mickey Rourke,Actor
2008,25129,Don Johnson,Actor
2008,27008,Chelsea Field,Actor
2008,24516,Daniel Baldwin,Actor
2008,4808,Giancarlo Esposito,Actor
2009,2176,Tommy Lee Jones,Actor
2009,6885,Charlize Theron,Actor
2009,4038,Susan Sarandon,Actor
2009,3713,Frances Fisher,Actor
2009,17051,James Franco,Actor
2010,2405,Audrey Tautou,Actor
2010,47820,Beno\u00eet Poelvoorde,Actor
2010,4941,Alessandro Nivola,Actor
2010,54227,Marie Gillain,Actor
2010,19117,Emmanuelle Devos,Actor
2011,3416,Demi Moore,Actor
2011,2628,Kiefer Sutherland,Actor
2011,55636,Donald Sutherland,Actor
2011,1248,Brian Cox,Actor
2011,1121961,Siobhan Williams,Actor
2012,1160,Michelle Pfeiffer,Actor
2012,8534,Kathy Bates,Actor
2012,36669,Rupert Friend,Actor
2012,72855,Felicity Jones,Actor
2012,1562,Iben Hjejle,Actor
2013,368,Reese Witherspoon,Actor
2013,17648,James Purefoy,Actor
2013,1244,Jonathan Rhys Meyers,Actor
2013,6979,Romola Garai,Actor
2013,5168,Gabriel Byrne,Actor
2014,1341,Donnie Yen,Actor
2014,77303,Wang Xue-qi,Actor
2014,56861,Tony Leung Ka-Fai,Actor
2014,70106,Nicholas Tse,Actor
2014,96862,Hu Jun,Actor
2015,3036,John Cusack,Actor
2015,2231,Samuel L. Jackson,Actor
2015,1980,Mary McCormack,Actor
2015,29612,Jasmine Jessica Anthony,Actor
2015,4252,Tony Shalhoub,Actor
2016,14639,Mel Brooks,Actor
2016,8872,Rick Moranis,Actor
2016,8984,Bill Pullman,Actor
2016,14668,Daphne Zuniga,Actor
2016,7180,John Candy,Actor
2017,934,Russell Crowe,Actor
2017,18182,Olga Kurylenko,Actor
2017,99314,Y\u0131lmaz Erdo\u011fan,Actor
2017,74376,Cem Y\u0131lmaz,Actor
2017,224181,Jai Courtney,Actor
2018,723,Patrick Swayze,Actor
2018,3416,Demi Moore,Actor
2018,2395,Whoopi Goldberg,Actor
2018,3417,Tony Goldwyn,Actor
2018,3418,Vincent Schiavelli,Actor
2019,6941,Cameron Diaz,Actor
2019,7399,Ben Stiller,Actor
2019,2876,Matt Dillon,Actor
2019,7400,Lee Evans,Actor
2019,1534,Chris Elliott,Actor
2020,12898,Tim Allen,Actor
2020,777,Judge Reinhold,Actor
2020,19957,Wendy Crewson,Actor
2020,38582,David Krumholtz,Actor
2020,1039,Peter Boyle,Actor
2021,6065,Dennis Quaid,Actor
2021,3052,Rachel Griffiths,Actor
2021,5151,Beth Grant,Actor
2021,77117,Angus T. Jones,Actor
2021,1248,Brian Cox,Actor
2022,18918,Dwayne Johnson,Actor
2022,74929,Madison Pettis,Actor
2022,26467,Kyra Sedgwick,Actor
2022,41901,Roselyn S\u00e1nchez,Actor
2022,9779,Morris Chestnut,Actor
2023,5064,Meryl Streep,Actor
2023,190,Clint Eastwood,Actor
2023,6907,Annie Corley,Actor
2023,10379,Victor Slezak,Actor
2023,10380,Jim Haynie,Actor
2024,60949,Rob Schneider,Actor
2024,68000,Colleen Haskell,Actor
2024,11885,John C. McGinley,Actor
2024,68812,Ed Asner,Actor
2024,828,Guy Torry,Actor
2025,2282,Ben Kingsley,Actor
2025,11850,Candice Bergen,Actor
2025,9126,Edward Fox,Actor
2025,11857,John Gielgud,Actor
2025,12726,Trevor Howard,Actor
2026,15735,Helen Mirren,Actor
2026,964971,Manish Dayal,Actor
2026,11851,Om Puri,Actor
2026,1021684,Charlotte Le Bon,Actor
2026,935701,Rohan Chand,Actor
2027,18277,Sandra Bullock,Actor
2027,18325,Jeremy Northam,Actor
2027,18326,Dennis Miller,Actor
2027,18327,Wendy Gazelle,Actor
2027,18328,Ken Howard,Actor
2028,2228,Sean Penn,Actor
2028,1160,Michelle Pfeiffer,Actor
2028,1902,Dianne Wiest,Actor
2028,501,Dakota Fanning,Actor
2028,31028,Richard Schiff,Actor
2029,173150,Roma Downey,Actor
2029,647347,Diogo Morgado,Actor
2029,130464,Louise Delamere,Actor
2029,1070749,Darwin Shaw,Actor
2029,574378,Amber Rose Revah,Actor
2030,3967,Kate Beckinsale,Actor
2030,100,Scott Speedman,Actor
2030,3968,Michael Sheen,Actor
2030,3969,Shane Brolly,Actor
2030,2440,Bill Nighy,Actor
2031,2296,Clive Owen,Actor
2031,4491,Jennifer Aniston,Actor
2031,1925,Vincent Cassel,Actor
2031,27755,Melissa George,Actor
2031,56542,Addison Timlin,Actor
2032,1892,Matt Damon,Actor
2032,2154,Scott Bakula,Actor
2032,74949,Joel McHale,Actor
2032,15091,Melanie Lynskey,Actor
2032,43366,Ann Dowd,Actor
2033,4173,Anthony Hopkins,Actor
2033,26513,Debra Winger,Actor
2033,8937,John Wood,Actor
2033,10747,Julian Fellowes,Actor
2033,127264,Roddy Maude-Roxby,Actor
2034,60949,Rob Schneider,Actor
2034,62842,Eddie Griffin,Actor
2034,1924,Jeroen Krabb\u00e9,Actor
2034,1844,Til Schweiger,Actor
2034,69497,Hanna Verboom,Actor
2035,4937,Vince Vaughn,Actor
2035,71189,Cobie Smulders,Actor
2035,73457,Chris Pratt,Actor
2035,52018,Britt Robertson,Actor
2035,1007683,Jack Reynor,Actor
2036,3061,Ewan McGregor,Actor
2036,1640,Stellan Skarsg\u00e5rd,Actor
2036,20186,Damian Lewis,Actor
2036,2038,Naomie Harris,Actor
2036,18325,Jeremy Northam,Actor
2037,21593,Jason Biggs,Actor
2037,18324,Steve Zahn,Actor
2037,70851,Jack Black,Actor
2037,2956,Amanda Peet,Actor
2037,19275,Amanda Detmer,Actor
2038,89819,Zachary Gordon,Actor
2038,111922,Robert Capron,Actor
2038,90498,Devon Bostick,Actor
2038,46074,Rachael Harris,Actor
2038,18324,Steve Zahn,Actor
2039,5723,John Leguizamo,Actor
2039,3490,Adrien Brody,Actor
2039,23931,Mira Sorvino,Actor
2039,18285,Jennifer Esposito,Actor
2039,57829,Anthony LaPaglia,Actor
2040,19303,Kevin Smith,Actor
2040,19302,Jason Mewes,Actor
2040,880,Ben Affleck,Actor
2040,23630,Jeff Anderson,Actor
2040,23629,Brian O'Halloran,Actor
2041,22290,Leelee Sobieski,Actor
2041,2882,Diane Lane,Actor
2041,1640,Stellan Skarsg\u00e5rd,Actor
2041,6905,Bruce Dern,Actor
2041,1907,Kathy Baker,Actor
2042,16851,Josh Brolin,Actor
2042,1461,George Clooney,Actor
2042,71375,Alden Ehrenreich,Actor
2042,5469,Ralph Fiennes,Actor
2042,1245,Scarlett Johansson,Actor
2043,38581,Rachael Leigh Cook,Actor
2043,5916,Rosario Dawson,Actor
2043,1234,Tara Reid,Actor
2043,32458,Gabriel Mann,Actor
2043,10697,Alan Cumming,Actor
2044,976,Jason Statham,Actor
2044,17051,James Franco,Actor
2044,1109976,Izabela Vidovic,Actor
2044,1920,Winona Ryder,Actor
2044,58168,Rachelle Lefevre,Actor
2045,20766,Richard E. Grant,Actor
2045,67778,Jonathan Lipnicki,Actor
2045,20070,Jim Carter,Actor
2045,2506,Alice Krige,Actor
2045,59789,Pamela Gidley,Actor
2046,17881,Jason Schwartzman,Actor
2046,4483,Dustin Hoffman,Actor
2046,10437,Lily Tomlin,Actor
2046,9642,Jude Law,Actor
2046,13240,Mark Wahlberg,Actor
2047,31512,Robert John Burke,Actor
2047,44038,Nancy Allen,Actor
2047,44050,Mario Machado,Actor
2047,44059,Jodi Long,Actor
2047,44060,John Posey,Actor
2048,13919,Michael York,Actor
2048,2712,Michael Biehn,Actor
2048,6200,Diane Venora,Actor
2048,8655,R. Lee Ermey,Actor
2048,1646,Udo Kier,Actor
2049,5823,Julie Andrews,Actor
2049,18735,Rock Hudson,Actor
2049,55037,Jeremy Kemp,Actor
2049,94836,Lance Percival,Actor
2049,165373,Michael Witney,Actor
2050,18269,Brendan Fraser,Actor
2050,520,Sarah Jessica Parker,Actor
2050,658,Alfred Molina,Actor
2050,10713,Eric Idle,Actor
2050,10360,Robert Prosky,Actor
2051,1047649,Ed Skrein,Actor
2051,56614,Ray Stevenson,Actor
2051,1381175,Loan Chabanol,Actor
2051,118200,Gabriella Wright,Actor
2051,1444141,Tatjana Pajkovi\u0107,Actor
2052,85,Johnny Depp,Actor
2052,2206,Samantha Morton,Actor
2052,6949,John Malkovich,Actor
2052,10882,Rosamund Pike,Actor
2052,52888,Paul Ritter,Actor
2053,23229,Carice van Houten,Actor
2053,8197,Sebastian Koch,Actor
2053,7572,Thom Hoffman,Actor
2053,39847,Halina Reijn,Actor
2053,27627,Waldemar Kobus,Actor
2054,9824,Diane Kruger,Actor
2054,550023,Natalie Dessay,Actor
2054,11953,Benno F\u00fcrmann,Actor
2054,19866,Guillaume Canet,Actor
2054,480,Gary Lewis,Actor
2055,40462,Kristen Bell,Actor
2055,51298,Dax Shepard,Actor
2055,74036,Tom Arnold,Actor
2055,52775,Kristin Chenoweth,Actor
2055,19975,Michael Rosenbaum,Actor
2056,3092,Diane Keaton,Actor
2056,15758,Queen Latifah,Actor
2056,3897,Katie Holmes,Actor
2056,12836,Ted Danson,Actor
2056,25877,Roger Cross,Actor
2057,2227,Nicole Kidman,Actor
2057,5472,Colin Firth,Actor
2057,2983,Mark Strong,Actor
2057,37058,Anne-Marie Duff,Actor
2057,564035,Jing Lusi,Actor
2058,6355,Roy Scheider,Actor
2058,32364,Bruno Cremer,Actor
2058,9768,Francisco Rabal,Actor
2058,20115,Amidou,Actor
2058,33060,Ramon Bieri,Actor
2059,4432,Frances Conroy,Actor
2059,380,Robert De Niro,Actor
2059,819,Edward Norton,Actor
2059,63,Milla Jovovich,Actor
2059,1224022,Enver Gjokaj,Actor
2060,17497,Romain Duris,Actor
2060,28255,Fabrice Luchini,Actor
2060,41035,Edouard Baer,Actor
2060,4390,Ludivine Sagnier,Actor
2060,56654,Laura Morante,Actor
2061,3894,Christian Bale,Actor
2061,8691,Zoe Saldana,Actor
2061,57755,Woody Harrelson,Actor
2061,9880,Sam Shepard,Actor
2061,5293,Willem Dafoe,Actor
2062,1461,George Clooney,Actor
2062,207,Tom Wilkinson,Actor
2062,3063,Tilda Swinton,Actor
2062,2226,Sydney Pollack,Actor
2062,38085,Michael O'Keefe,Actor
2063,3151,Jack Lemmon,Actor
2063,16896,James Garner,Actor
2063,707,Dan Aykroyd,Actor
2063,11512,John Heard,Actor
2063,11065,Wilford Brimley,Actor
2064,1229,Jeff Bridges,Actor
2064,504,Tim Robbins,Actor
2064,3234,Joan Cusack,Actor
2064,15250,Hope Davis,Actor
2064,15251,Robert Gossett,Actor
2065,84714,Juan Jos\u00e9 Campanella,Actor
2065,1182533,Diego Ramos,Actor
2065,93648,Pablo Rago,Actor
2065,938781,Axel Kuschevatzky,Actor
2065,1182534,David Masajnik,Actor
2066,27578,Ellen Page,Actor
2066,1243,Woody Allen,Actor
2066,44735,Jesse Eisenberg,Actor
2066,955,Pen\u00e9lope Cruz,Actor
2066,7447,Alec Baldwin,Actor
2067,190,Clint Eastwood,Actor
2067,12517,Freddie Jones,Actor
2067,66811,David Huffman,Actor
2067,2268,Warren Clarke,Actor
2067,653,Ronald Lacey,Actor
2068,34517,Trey Parker,Actor
2068,34518,Matt Stone,Actor
2068,30695,Mary Kay Bergman,Actor
2068,6542,Isaac Hayes,Actor
2068,1461,George Clooney,Actor
2069,15576,Matthew Macfadyen,Actor
2069,22809,Keeley Hawes,Actor
2069,22810,Andy Nyman,Actor
2069,1125,Ewen Bremner,Actor
2069,22811,Daisy Donovan,Actor
2070,74932,Paige Turco,Actor
2070,14344,Stuart Wilson,Actor
2070,85500,Sab Shimono,Actor
2070,69033,Vivian Wu,Actor
2070,78214,Mark Caso,Actor
2071,6384,Keanu Reeves,Actor
2071,2882,Diane Lane,Actor
2071,135651,Michael B. Jordan,Actor
2071,61962,D. B. Sweeney,Actor
2071,16861,John Hawkes,Actor
2072,51329,Bradley Cooper,Actor
2072,72129,Jennifer Lawrence,Actor
2072,380,Robert De Niro,Actor
2072,67837,Jacki Weaver,Actor
2072,66,Chris Tucker,Actor
2073,448,Hilary Swank,Actor
2073,349,Scott Glenn,Actor
2073,11356,Imelda Staunton,Actor
2073,18352,Patrick Dempsey,Actor
2073,58961,Mario,Actor
2074,55314,Kimberly Elise,Actor
2074,54421,Janet Jackson,Actor
2074,18284,Loretta Devine,Actor
2074,9030,Thandie Newton,Actor
2074,15563,Anika Noni Rose,Actor
2075,976,Jason Statham,Actor
2075,21911,Shu Qi,Actor
2075,7693,Fran\u00e7ois Berl\u00e9and,Actor
2075,31841,Matt Schulze,Actor
2075,11397,Ric Young,Actor
2076,55084,Sean Faris,Actor
2076,55085,Amber Heard,Actor
2076,55086,Cam Gigandet,Actor
2076,938,Djimon Hounsou,Actor
2076,55089,Evan Peters,Actor
2077,51390,Emily Bergl,Actor
2077,52474,Jason London,Actor
2077,27563,Amy Irving,Actor
2077,52475,J. Smith-Cameron,Actor
2077,52476,Dylan Bruno,Actor
2078,17697,John Krasinski,Actor
2078,52792,Maya Rudolph,Actor
2078,37158,Carmen Ejogo,Actor
2078,11514,Catherine O'Hara,Actor
2078,8447,Jeff Daniels,Actor
2079,1269,Kevin Costner,Actor
2079,62564,Madeline Carroll,Actor
2079,52851,Paula Patton,Actor
2079,7090,Kelsey Grammer,Actor
2079,2778,Dennis Hopper,Actor
2080,131,Jake Gyllenhaal,Actor
2080,4483,Dustin Hoffman,Actor
2080,4038,Susan Sarandon,Actor
2080,129658,Aleksia Landeau,Actor
2080,9280,Ellen Pompeo,Actor
2081,5049,John Hurt,Actor
2081,64,Gary Oldman,Actor
2081,37759,Kathy Burke,Actor
2081,71580,Benedict Cumberbatch,Actor
2081,5472,Colin Firth,Actor
2082,1951,Elisabeth Shue,Actor
2082,6383,Aaron Eckhart,Actor
2082,50877,Jill Hennessy,Actor
2082,11155,Thomas Jane,Actor
2082,87956,D.W. Moffett,Actor
2083,1038,Jodie Foster,Actor
2083,2461,Mel Gibson,Actor
2083,72129,Jennifer Lawrence,Actor
2083,21028,Anton Yelchin,Actor
2083,205854,Zachary Booth,Actor
2084,16475,Burt Reynolds,Actor
2084,67274,Dolly Parton,Actor
2084,6844,Dom DeLuise,Actor
2084,1466,Charles Durning,Actor
2084,84399,Jim Nabors,Actor
2085,10431,Jennifer Jason Leigh,Actor
2085,9642,Jude Law,Actor
2085,65,Ian Holm,Actor
2085,5293,Willem Dafoe,Actor
2085,20173,Don McKellar,Actor
2086,3,Harrison Ford,Actor
2086,650,Karen Allen,Actor
2086,652,Paul Freeman,Actor
2086,653,Ronald Lacey,Actor
2086,655,John Rhys-Davies,Actor
2087,11510,Macaulay Culkin,Actor
2087,4517,Joe Pesci,Actor
2087,11514,Catherine O'Hara,Actor
2087,11511,Daniel Stern,Actor
2087,11512,John Heard,Actor
2088,3037,Richard Dreyfuss,Actor
2088,1650,Fran\u00e7ois Truffaut,Actor
2088,8437,Teri Garr,Actor
2088,4778,Melinda Dillon,Actor
2088,12438,Bob Balaban,Actor
2089,40462,Kristen Bell,Actor
2089,19211,Ian Somerhalder,Actor
2089,37936,Christina Milian,Actor
2089,53184,Rick Gonzalez,Actor
2089,17243,Jonathan Tucker,Actor
2090,776,Eddie Murphy,Actor
2090,777,Judge Reinhold,Actor
2090,778,John Ashton,Actor
2090,780,Ronny Cox,Actor
2090,781,Paul Reiser,Actor
2091,67773,Steve Martin,Actor
2091,15758,Queen Latifah,Actor
2091,26510,Eugene Levy,Actor
2091,23709,Joan Plowright,Actor
2091,5376,Jean Smart,Actor
2092,1038,Jodie Foster,Actor
2092,4173,Anthony Hopkins,Actor
2092,349,Scott Glenn,Actor
2092,15854,Ted Levine,Actor
2092,16293,Anthony Heald,Actor
2093,12073,Mike Myers,Actor
2093,56159,Dana Carvey,Actor
2093,2879,Rob Lowe,Actor
2093,13445,Tia Carrere,Actor
2093,6684,Lara Flynn Boyle,Actor
2094,9656,Johnny Knoxville,Actor
2094,56584,Bam Margera,Actor
2094,110068,Ryan Dunn,Actor
2094,56585,Steve-O,Actor
2094,56586,Chris Pontius,Actor
2095,6355,Roy Scheider,Actor
2095,8607,Lorraine Gary,Actor
2095,8608,Murray Hamilton,Actor
2095,6769,Joseph Mascolo,Actor
2095,8609,Jeffrey Kramer,Actor
2096,69597,Drew Barrymore,Actor
2096,15555,Piper Perabo,Actor
2096,1271,Andy Garc\u00eda,Actor
2096,41798,George Lopez,Actor
2096,55259,Paul Rodr\u00edguez,Actor
2097,17178,Patrick Wilson,Actor
2097,21657,Vera Farmiga,Actor
2097,3127,Lili Taylor,Actor
2097,17402,Ron Livingston,Actor
2097,553504,Shanley Caswell,Actor
2098,9778,Ice Cube,Actor
2098,9781,Nia Long,Actor
2098,64064,Aleisha Allen,Actor
2098,64066,Philip Bolden,Actor
2098,12217,Jay Mohr,Actor
2099,55536,Melissa McCarthy,Actor
2099,4038,Susan Sarandon,Actor
2099,8534,Kathy Bates,Actor
2099,19,Allison Janney,Actor
2099,707,Dan Aykroyd,Actor
2100,70851,Jack Black,Actor
2100,3234,Joan Cusack,Actor
2100,17735,Mike White,Actor
2100,7404,Sarah Silverman,Actor
2100,17736,Adam Pascal,Actor
2101,38559,Christopher Lambert,Actor
2101,57250,Robin Shou,Actor
2101,57251,Linden Ashby,Actor
2101,11398,Cary-Hiroyuki Tagawa,Actor
2101,20751,Bridgette Wilson,Actor
2102,35690,Shawn Wayans,Actor
2102,9562,Marlon Wayans,Actor
2102,5915,Jaime King,Actor
2102,13936,Frankie Faison,Actor
2102,71482,Maitland Ward,Actor
2103,1461,George Clooney,Actor
2103,94185,Shailene Woodley,Actor
2103,933002,Amara Miller,Actor
2103,931945,Nick Krause,Actor
2103,5694,Robert Forster,Actor
2104,10205,Sigourney Weaver,Actor
2104,10127,Jon Voight,Actor
2104,1462,Tim Blake Nelson,Actor
2104,4687,Patricia Arquette,Actor
2104,10959,Shia LaBeouf,Actor
2105,76594,Miley Cyrus,Actor
2105,17141,Greg Kinnear,Actor
2105,41308,Bobby Coleman,Actor
2105,96066,Liam Hemsworth,Actor
2105,114599,Hallock Beals,Actor
2106,5294,Chiwetel Ejiofor,Actor
2106,17288,Michael Fassbender,Actor
2106,1267329,Lupita Nyong'o,Actor
2106,71580,Benedict Cumberbatch,Actor
2106,17142,Paul Dano,Actor
2107,36811,Nick Cannon,Actor
2107,8691,Zoe Saldana,Actor
2107,18270,Orlando Jones,Actor
2107,83859,Leonard Roberts,Actor
2107,60847,GQ,Actor
2108,80602,Tyler Perry,Actor
2108,54421,Janet Jackson,Actor
2108,4721,Jill Scott,Actor
2108,15566,Sharon Leal,Actor
2108,12977,Malik Yoba,Actor
2109,85,Johnny Depp,Actor
2109,1920,Winona Ryder,Actor
2109,1902,Dianne Wiest,Actor
2109,1903,Alan Arkin,Actor
2109,1904,Anthony Michael Hall,Actor
2110,1223786,Emilia Clarke,Actor
2110,237455,Sam Claflin,Actor
2110,47627,Janet McTeer,Actor
2110,4391,Charles Dance,Actor
2110,74056,Brendan Coyle,Actor
2111,80602,Tyler Perry,Actor
2111,26510,Eugene Levy,Actor
2111,9205,Denise Richards,Actor
2111,45863,Doris Roberts,Actor
2111,1034513,Devan Leos,Actor
2112,193,Gene Hackman,Actor
2112,14821,Fernando Rey,Actor
2112,6355,Roy Scheider,Actor
2112,15183,Tony Lo Bianco,Actor
2112,15184,Marcel Bozzuffi,Actor
2113,18973,Mila Kunis,Actor
2113,40462,Kristen Bell,Actor
2113,17696,Kathryn Hahn,Actor
2113,18979,Christina Applegate,Actor
2113,9575,Jada Pinkett Smith,Actor
2114,21595,Alyson Hannigan,Actor
2114,58952,Adam Campbell,Actor
2114,52854,Sophie Monk,Actor
2114,38334,Jennifer Coolidge,Actor
2114,20753,Fred Willard,Actor
2115,107358,Harriet Owen,Actor
2115,77885,Blayne Weaver,Actor
2115,34982,Jeff Bennett,Actor
2115,60739,Kath Soucie,Actor
2115,35219,Corey Burton,Actor
2116,35013,David Oyelowo,Actor
2116,207,Tom Wilkinson,Actor
2116,37158,Carmen Ejogo,Actor
2116,459980,Andr\u00e9 Holland,Actor
2116,59844,Omar J. Dorsey,Actor
2117,1230,John Goodman,Actor
2117,9640,Haley Joel Osment,Actor
2117,52404,Mae Whitman,Actor
2117,945115,Connor Funk,Actor
2117,179702,Bob Joles,Actor
2118,25933,Emily Deschanel,Actor
2118,47368,Barry Watson,Actor
2118,20815,Skye McCole Bartusiak,Actor
2118,20584,Lucy Lawless,Actor
2118,56436,Tory Mussett,Actor
2119,18277,Sandra Bullock,Actor
2119,20402,Julian McMahon,Actor
2119,58412,Courtney Taylor Burness,Actor
2119,9781,Nia Long,Actor
2119,61098,Shyann McClure,Actor
2120,12077,Jim Cummings,Actor
2120,90453,Nikita Hopkins,Actor
2120,77482,Ken Sansom,Actor
2120,5247,John Fiedler,Actor
2120,19540,Peter Cullen,Actor
2121,21657,Vera Farmiga,Actor
2121,133,Peter Sarsgaard,Actor
2121,77517,Isabelle Fuhrman,Actor
2121,30485,CCH Pounder,Actor
2121,6860,Jimmy Bennett,Actor
2122,19159,Thomas Haden Church,Actor
2122,1279814,Josh Wiggins,Actor
2122,16858,Lauren Graham,Actor
2122,1223726,Robbie Amell,Actor
2122,1527312,Mia Xitlali,Actor
2123,53493,Kal Penn,Actor
2123,58952,Adam Campbell,Actor
2123,38334,Jennifer Coolidge,Actor
2123,34195,Jayma Mays,Actor
2123,58953,Faune A. Chambers,Actor
2124,103,Mark Ruffalo,Actor
2124,2232,Michael Keaton,Actor
2124,53714,Rachel McAdams,Actor
2124,23626,Liev Schreiber,Actor
2124,21134,John Slattery,Actor
2125,2231,Samuel L. Jackson,Actor
2125,17178,Patrick Wilson,Actor
2125,11703,Kerry Washington,Actor
2125,74570,Ron Glass,Actor
2125,20746,Justin Chambers,Actor
2126,11863,Sarah Michelle Gellar,Actor
2126,20354,Amber Tamblyn,Actor
2126,20372,Edison Chen,Actor
2126,20373,Arielle Kebbel,Actor
2126,3130,Jennifer Beals,Actor
2127,9780,Angela Bassett,Actor
2127,17637,Taye Diggs,Actor
2127,2395,Whoopi Goldberg,Actor
2127,9788,Regina King,Actor
2127,80622,Suzzanne Douglas,Actor
2128,6384,Keanu Reeves,Actor
2128,18355,Alex Winter,Actor
2128,15903,George Carlin,Actor
2128,6573,William Sadler,Actor
2128,14324,Joss Ackland,Actor
2129,2157,Robin Williams,Actor
2129,4690,Christopher Walken,Actor
2129,350,Laura Linney,Actor
2129,59258,Lewis Black,Actor
2129,4785,Jeff Goldblum,Actor
2130,12150,Maximilian Schell,Actor
2130,7301,Anthony Perkins,Actor
